time,pos_x,pos_y,yaw,speed,acceleration,steer_deg,session_id
1628.1439015910767,-15.39163706896056,17.99135685113812,1.3088454590253569,1.5277438572870028,-0.22165328995118472,42.323585510253906,9
1628.1489015910768,-15.390344399648498,17.998810485622627,1.3213376446482545,1.5241447739053686,-0.9267038947952555,42.323585510253906,9
1628.1539015910769,-15.389130478038593,18.00620868212071,1.3338564028053352,1.5184768183390502,-0.6284215140201832,42.323585510253906,9
1628.158901591077,-15.387494277679135,18.01359252373407,1.342043797827828,1.5178605587651668,0.0537518774901935,42.323585510253906,9
1628.163901591077,-15.3857101172283,18.02097133561278,1.3487135486736817,1.5190143371139522,-0.41112525056798965,42.323585510253906,9
1628.1689015910772,-15.384917672499926,18.02824068387115,1.362145600100852,1.513749306259487,-1.6562508068298287,42.323585510253906,9
1628.1739015910773,-15.385057249850737,18.03540715737547,1.3819329137318053,1.5024518290456539,-1.7029940633241925,42.36894989013672,9
1628.1789015910774,-15.384633286509283,18.04267648300047,1.3966953116163054,1.496719365626245,-0.9225607922695778,42.36894989013672,9
1628.1839015910775,-15.383982558710667,18.04998719553086,1.409435721901381,1.493226221122958,-0.6620545348563267,42.36894989013672,9
1628.1889015910776,-15.38346510826872,18.057282476953553,1.4222195580952366,1.4900988202776817,-0.6114810289251649,42.36894989013672,9
1628.1939015910777,-15.382998670834144,18.064571851992522,1.4350200159138007,1.4871114108337065,-0.5668835279018181,42.36894989013672,9
1628.1989015910779,-15.382666280652343,18.07184901640028,1.4478668271484612,1.4844299849986635,-0.5249978367362296,42.323585510253906,9
1628.203901591078,-15.382383338727573,18.079121676467825,1.4607307375446927,1.4818614324663442,-0.481117450739621,42.323585510253906,9
1628.208901591078,-15.382225395235753,18.086385143419655,1.4735408803883852,1.4796188104912673,-0.4373080383113015,42.36894989013672,9
1628.2139015910782,-15.382110467870536,18.093645446713985,1.4863325200253366,1.4774883520832311,-0.2062872206785693,42.323585510253906,9
1628.2189015910783,-15.381638082005484,18.100978341486236,1.4956912477130804,1.4775559382844816,0.10597520407222838,42.323585510253906,9
1628.2239015910784,-15.381015335747806,18.108341770944683,1.5036059644491657,1.4785481041239534,-0.1171549284477047,42.36894989013672,9
1628.2289015910785,-15.38130214383984,18.115504984073404,1.5172838381227154,1.4763843890000046,-0.7295313894960076,42.36894989013672,9
1628.2339015910786,-15.3824443237003,18.122479907853517,1.536381554758787,1.4712527902289934,-0.588404329485881,42.36894989013672,9
1628.2389015910787,-15.382592432754473,18.12972481280354,1.5476882541215156,1.4705003457051458,0.020634742678704576,42.459678649902344,9
1628.2439015910788,-15.382352090037843,18.137075217948194,1.555950467681968,1.4714591376557804,-0.04372236772443028,42.459678649902344,9
1628.248901591079,-15.382923238963832,18.144250731007283,1.5691873366387599,1.4700631220279015,-0.499376972774801,42.459678649902344,9
1628.253901591079,-15.384253130296445,18.151262720457588,1.587075494418873,1.4664653679280324,-0.6901183435644498,42.459678649902344,9
1628.2589015910792,-15.385350678803425,18.158326333360677,1.60243938917852,1.463161938592257,-0.6345377393373486,42.459678649902344,9
1628.2639015910793,-15.386241811451349,18.165435809093083,1.6155607015884288,1.460119990534659,-0.6083896115196108,42.36894989013672,9
1628.2689015910794,-15.387132944099275,18.172545284825485,1.6286820139983376,1.4570780424770609,-0.6083896115196108,42.36894989013672,9
1628.2739015910795,-15.3880240767472,18.17965476055789,1.6418033264082463,1.4540360944194628,-0.33154072358752007,42.36894989013672,9
1628.2789015910796,-15.38865297055672,18.186864884670218,1.6519159485803332,1.4537626352411857,0.0611785726681191,42.459678649902344,9
1628.2839015910797,-15.389172108746447,18.194117133455563,1.6607693344629788,1.454647880146144,-0.00892719327363345,42.459678649902344,9
1628.2889015910798,-15.390176192423743,18.201176769341842,1.6722437330255702,1.4536733633084493,-0.4801382513155872,42.459678649902344,9
1628.29390159108,-15.391924045405526,18.207940991484424,1.6877380241905056,1.4498464976329881,-0.7653731350922177,42.459678649902344,9
1628.29890159108,-15.393671898387309,18.214705213627003,1.703232315355441,1.4460196319575271,-0.7653731350921955,42.459678649902344,9
1628.3039015910801,-15.395419751369092,18.22146943576958,1.7187266065203763,1.4421927662820662,-0.5822941106516488,42.459678649902344,9
1628.3089015910803,-15.39704981825947,18.228366906011562,1.7322168292264328,1.4401966908510107,-0.3372177902721152,42.459678649902344,9
1628.3139015910804,-15.398639998444157,18.235309498964224,1.7450284005921364,1.438820588379345,-0.2648980198235895,42.459678649902344,9
1628.3189015910805,-15.400355649702238,18.242212608070272,1.7578909896526445,1.4375477106527748,-0.2502819366482445,42.459678649902344,9
1628.3239015910806,-15.4021234903542,18.24909929396444,1.7707747994016916,1.4363177690128626,-0.23307050721550482,42.459678649902344,9
1628.3289015910807,-15.40400478678764,18.255949558605828,1.7836343881274335,1.4352170055806197,-0.21505047247967202,42.459678649902344,9
1628.3339015910808,-15.405930895398267,18.26278543776935,1.796484410158786,1.4341672642880658,-0.19963568241097018,42.459678649902344,9
1628.338901591081,-15.407972720285407,18.26958283509603,1.8093368334123592,1.43322064875651,-0.18530262324956137,42.459678649902344,9
1628.343901591081,-15.410059658568574,18.27636522981118,1.8221901928115831,1.4323142380555702,-0.049018440006998176,42.55039978027344,9
1628.3489015910811,-15.412267041977447,18.283151075464765,1.835013989810424,1.43273046435644,0.13251200197921253,42.55039978027344,9
1628.3539015910812,-15.414519289841962,18.289938206554137,1.8478267751473743,1.4336393580753624,0.17282133304985514,42.459678649902344,9
1628.3589015910813,-15.41689752079552,18.296693330002263,1.8607154653632199,1.4344586776869386,0.15963541479437904,42.459678649902344,9
1628.3639015910815,-15.419335224341694,18.303433343665244,1.8736399878480983,1.4352357122233061,0.14692209693289993,42.36894989013672,9
1628.3689015910816,-15.421880126949098,18.310142016290097,1.886491403296576,1.4359278986562676,0.13519137163120476,42.459678649902344,9
1628.3739015910817,-15.424466039198757,18.316838699213303,1.899314851210874,1.4365876259396182,0.12475401268068342,42.459678649902344,9
1628.3789015910818,-15.42717273424615,18.323493928274164,1.912192050357076,1.4371754387830744,0.11445682326172157,42.459678649902344,9
1628.383901591082,-15.429931591365944,18.330131254790874,1.925092462872257,1.4377321941722354,0.10551492617907332,42.55039978027344,9
1628.388901591082,-15.432797840581989,18.336727066602993,1.937912897530587,1.4382305880448651,0.0975030526576548,42.55039978027344,9
1628.393901591082,-15.435704125654908,18.343307401700997,1.950703516381777,1.438707224698812,0.08957601434047557,42.459678649902344,9
1628.3989015910822,-15.438729827356417,18.34983711301178,1.9635593031687588,1.43912634818827,0.08132358227639358,42.459678649902344,9
1628.4039015910823,-15.441807460610837,18.356344809198575,1.9764434299963674,1.439520460521576,0.10736498743264544,42.55039978027344,9
1628.4089015910824,-15.444716657334677,18.3629315935366,1.9873316609407663,1.4401999980625964,0.14594314446689793,42.55039978027344,9
1628.4139015910825,-15.447566631267097,18.369546185506785,1.9975181288817245,1.4409798919662449,0.10140359312829084,42.55039978027344,9
1628.4189015910827,-15.450918973297211,18.37587872735122,2.010681002345669,1.4412140339938793,-0.003493213118788141,42.55039978027344,9
1628.4239015910828,-15.45473452905032,18.381951201947317,2.0265883014404777,1.440944959835057,-0.017990961893254998,42.459678649902344,9
1628.4289015910829,-15.458353379217538,18.38817860906265,2.040299802688035,1.4410341243749467,0.03300442115528046,42.459678649902344,9
1628.433901591083,-15.4618889239965,18.3944716305509,2.053081377155094,1.4412750040466098,0.04500346480043049,42.55039978027344,9
1628.438901591083,-15.465531021123073,18.400701491253752,2.065871770885703,1.441484159022951,0.04049611094827377,42.55039978027344,9
1628.4439015910832,-15.469217952425872,18.406904775707027,2.078665875509831,1.4416799651560925,0.037302404896477626,42.55039978027344,9
1628.4489015910833,-15.473007585625734,18.413043291267208,2.0914252438072585,1.4418571830719158,0.03477145298804718,42.59576416015625,9
1628.4539015910834,-15.476834354739722,18.419158387084217,2.104172051818242,1.442027679685973,0.03224919233439927,42.59576416015625,9
1628.4589015910835,-15.48076559118413,18.425204520568244,2.1168879054734813,1.4421796749952598,0.029725280384451658,42.55039978027344,9
1628.4639015910836,-15.4847348725949,18.431225539314216,2.129592486155455,1.4423249324898175,0.206051711050792,42.55039978027344,9
1628.4689015910837,-15.488841565056664,18.437227715301553,2.1423713079944227,1.4442401921057677,0.45456353132404814,42.55039978027344,9
1628.4739015910839,-15.493003774317605,18.443222278439414,2.1551801247382674,1.446870567803058,0.5020869049754406,42.59576416015625,9
1628.478901591084,-15.497281609056978,18.449158078251912,2.1680390811920183,1.4492610611555221,0.46730943353663346,42.59576416015625,9
1628.483901591084,-15.501611448902683,18.45506744796418,2.1809205890849546,1.4515436621384243,0.34800068199190015,42.686492919921875,9
1628.4889015910842,-15.505829963384809,18.461002737783893,2.1922664034091865,1.4527410679754411,0.1977940957056612,42.59576416015625,9
1628.4939015910843,-15.510005712946441,18.466947984645735,2.2030222909525348,1.453521603095481,0.26922941275631107,42.59576416015625,9
1628.4989015910844,-15.514570339452773,18.472642006426064,2.216101595739398,1.4554333621030042,0.4860779618339084,42.686492919921875,9
1628.5039015910845,-15.51949154181257,18.478105670508228,2.2313113289249116,1.45838238271382,0.4439731845029993,42.686492919921875,9
1628.5089015910846,-15.524128357625171,18.483762101438952,2.243598936579364,1.4598730939480342,0.22833805340594093,42.686492919921875,9
1628.5139015910847,-15.528629047497216,18.489510803149813,2.254487824462211,1.4606657632478794,0.21628949776202333,42.686492919921875,9
1628.5189015910848,-15.533506711122817,18.49501350178072,2.267629186310962,1.4620359889256545,0.3258328063607596,42.686492919921875,9
1628.523901591085,-15.538722395301868,18.500295617157615,2.282790270990286,1.463924091311487,0.31473848062140153,42.686492919921875,9
1628.528901591085,-15.543829728935256,18.505666739420974,2.296288446283012,1.4651833737318685,0.22704519676139956,42.686492919921875,9
1628.5339015910852,-15.54889431080078,18.51107298104368,2.3091304890602897,1.466194543279101,0.18712887475107465,42.686492919921875,9
1628.5389015910853,-15.55387884041571,18.51648404045728,2.3207047092560815,1.4670546624793792,0.1660095808119877,42.73185729980469,9
1628.5439015910854,-15.558831496221817,18.521897018134826,2.3317741299705266,1.467854639087221,0.12254790476826649,42.73185729980469,9
1628.5489015910855,-15.564494512288096,18.52683633006531,2.3473385339280304,1.4682801415270619,0.025817640993386348,42.73185729980469,9
1628.5539015910856,-15.569872229336926,18.53186987691366,2.3602365567761363,1.4681128154971548,-0.033465205981397794,42.686492919921875,9
1628.5589015910857,-15.575249946385757,18.536903423762013,2.3731345796242422,1.467945489467248,-0.033465205981397794,42.686492919921875,9
1628.5639015910858,-15.580627663434587,18.54193697061036,2.3860326024723486,1.4677781634373408,0.036269591321880235,42.686492919921875,9
1628.568901591086,-15.58599147209025,18.546960983390232,2.397707445022542,1.4683081853804667,0.13192633010081778,42.686492919921875,9
1628.573901591086,-15.591350110693549,18.5519814521494,2.4089276048415478,1.469097426738349,0.08674521689617798,42.73185729980469,9
1628.5789015910862,-15.59691513549362,18.55672568167613,2.421386323631153,1.4691756375494285,-0.05119778677644682,42.82257843017578,9
1628.5839015910863,-15.602674172251788,18.561210234367763,2.4350093414623557,1.4685854488705845,-0.11803773576881671,42.82257843017578,9
1628.5889015910864,-15.608433209009956,18.565694787059392,2.4486323592935584,1.4679952601917403,-0.11803773576881671,42.686492919921875,9
1628.5939015910865,-15.614192245768125,18.57017933975102,2.462255377124761,1.4674050715128963,-0.08046989274326233,42.686492919921875,9
1628.5989015910866,-15.620024309572287,18.57461810894418,2.475259625798249,1.4671905612643077,-0.027806411233544104,42.686492919921875,9
1628.6039015910867,-15.625885717352496,18.57903848125623,2.4880152385438317,1.467127007400561,0.04715203121814504,42.82257843017578,9
1628.6089015910868,-15.631732214280579,18.58347662600654,2.4997890930926485,1.4676620815764891,0.13033767621906112,42.82257843017578,9
1628.613901591087,-15.637572901867788,18.58792169498567,2.511180449849199,1.4684303841627515,0.05733966515395483,42.686492919921875,9
1628.618901591087,-15.643607522961341,18.592075744651932,2.52410754862763,1.4682354782280287,-0.12830959050176283,42.73185729980469,9
1628.6239015910871,-15.649821998885292,18.595959901661967,2.538458901657362,1.4671472882577339,-0.08329887872686736,42.73185729980469,9
